company_id;company_name;date_first_certified;date_certified;current_status;industry;industry_category;country;state;city;sector;size;website;assessment_year;overall_score;impact_area_community;impact_area_customers;impact_area_environment;impact_area_governance;impact_area_workers;certification_cycle
001C000000x8XGnIAM;The Phoenix Advisory Group;13/04/12;13/04/12;de-certified;Management and Financial Consulting;Business Products & Services;United States;New Jersey;Trenton;Service with Minor Environmental Footprint;0;www.thephoenixadvisorygroup.com;2012;99.9;36.3;37.4;9.4;16.6;0.0;1.0
001C000000yhKwGIAU;i-Immersion Institute;15/03/12;15/03/12;de-certified;Education & Training Services;Education & Training Services;United States;California;San Mateo;Service with Minor Environmental Footprint;01-Sep;i-immersion.com;2012;102.7;19.0;40.5;3.3;17.0;22.7;1.0
001C0000010ebukIAA;The EarthKeeper Alliance;27/12/12;10/01/13;de-certified;Equity Investor - Developed Markets;Financial Services;United States;California;Santa Barbara;Service with Minor Environmental Footprint;01-Sep;www.earthkeeperalliance.com;2012;125.1;26.5;37.4;8.8;19.2;33.0;1.0
001C0000010h6GWIAY;Pure Sweets, LLC;23/08/12;23/08/12;de-certified;Food & Beverage;Consumer Products & Services;United States;Pennsylvania;Philadelphia;Wholesale/Retail;0;puresweets.com/;2012;78.7;32.7;0.0;33.2;12.7;0.0;1.0
001C0000012GpOkIAK;Wasmer, Schroeder & Company;19/11/12;04/03/17;de-certified;Investment Advisor;Financial Services;United States;Florida;Naples;Service with Minor Environmental Footprint;Oct-49;www.wasmerschroeder.com;2017;99.1;18.3;30.7;4.5;16.2;29.4;1.0
001C0000012GpOkIAK;Wasmer, Schroeder & Company;19/11/12;24/12/14;de-certified;Investment Advisor;Financial Services;United States;Florida;Naples;Service with Minor Environmental Footprint;Oct-49;www.wasmerschroeder.com;2014;109.8;16.6;41.0;6.8;15.2;30.2;2.0
001C0000012GpOkIAK;Wasmer, Schroeder & Company;19/11/12;19/11/12;de-certified;Investment Advisor;Financial Services;United States;Florida;Naples;Service with Minor Environmental Footprint;Oct-49;www.wasmerschroeder.com;2012;112.8;22.3;28.3;6.5;16.1;39.5;3.0
001C0000013HYKoIAO;Montgomery & Hansen;27/01/10;03/08/15;de-certified;Legal;Legal Services;United States;California;Menlo Park;Service with Minor Environmental Footprint;Oct-49;mh-llp.com;2014;82.6;21.9;2.5;9.8;12.6;35.7;1.0
001C0000014wGOKIA2;Merchants of Green Coffee;02/04/13;02/04/13;de-certified;Food & Beverage;Consumer Products & Services;Canada;Ontario;Toronto;Agriculture/Growers;Oct-49;www.merchantsofgreencoffee.com;2013;107.9;39.4;0.0;30.7;12.5;25.1;1.0
001C000001a2KJQIA2;Ralí SpA;24/08/17;24/08/17;de-certified;Housewares, Home Furnishings, & Accessories;Consumer Products & Services;Chile;Santiago;Vitacura;Wholesale/Retail;0;www.ralichile.com;2017;82.7;41.6;0.0;25.3;15.8;;1.0
001C000001a2LI2IAM;HireUp;28/04/17;28/04/17;de-certified;;Business Products & Services;Canada;Ontario;Toronto;Service with Minor Environmental Footprint;0;www.hireupyouth.ca;2017;92.7;8.1;70.9;0.3;13.4;;1.0
001C000001afctkIAA;Spiral Criativa;19/09/17;19/09/17;de-certified;Sustainability Consulting;Business Products & Services;Brazil;Rio de Janeiro;Rio de Janeiro;Service with Minor Environmental Footprint;0;www.spiralcriativa.com.br;2017;144.3;49.7;78.8;6.0;9.8;;1.0
001C000001agEAjIAM;Local To You;23/06/17;23/06/17;de-certified;Food & Beverage;Consumer Products & Services;Italy;Bologna;Ozzano dell'Emilia;Wholesale/Retail;01-Sep;localtoyou.it;2017;104.6;45.1;0.0;34.6;9.9;15.0;1.0
001C000001ah4cyIAA;earthy, LLC.;12/05/17;12/05/17;de-certified;Home & Personal Care;Consumer Products & Services;United States;Illinois;Winnetka;Wholesale/Retail;01-Sep;www.earthy.me;2017;84.9;29.0;0.0;25.2;11.6;19.1;1.0
001C000001bTMqqIAG;Bicicla;13/07/18;13/07/18;de-certified;IT Software & Services/Web Design;Business Products & Services;Chile;los lagos;;Service with Minor Environmental Footprint;0;www.bicicla.com/web;2018;84.4;19.6;0.0;51.6;13.0;;1.0
001C000001bTXu8IAG;Grupo Secowash-SecoChile;11/09/18;11/09/18;de-certified;Home & Personal Care;Consumer Products & Services;Chile;Santiago y regiones;Santiago;Manufacturing;01-Sep;www.secochile.cl;2018;85.7;28.4;0.0;27.2;7.1;22.8;1.0
001C000001ErgLQIAZ;Conexao Cultural;28/07/14;28/07/14;de-certified;Travel & Leisure;Restaurant, Hospitality & Travel;Brazil;São Paulo;São Paulo;Service with Minor Environmental Footprint;0;www.conexaocultural.org;2014;91.7;57.8;23.3;2.8;7.7;0.0;1.0
001C000001FHQf4IAH;Impact Insurance Agency;08/12/14;08/12/14;de-certified;Insurance;Financial Services;United States;Virginia;Richmond;Service with Minor Environmental Footprint;0;www.makevirginiabetter.com;2014;108.4;77.0;8.2;7.5;15.5;0.0;1.0
001C000001J3CRmIAN;616 Lofts;02/03/16;02/03/16;de-certified;Real Estate Development;Building;United States;Michigan;Grand Rapids;Service with Significant Environmental Footprint;Oct-49;www.616lofts.com;2016;96.7;46.7;0.0;25.2;5.6;19.1;1.0
001C000001JcfbHIAR;Flagship CSR Consultancy;28/04/16;28/04/16;de-certified;Management and Financial Consulting;Business Products & Services;Czech Republic;Prague;Prague 1;Service with Minor Environmental Footprint;0;www.flagship.cz/en;2016;91.3;38.3;38.8;7.6;6.6;0.0;1.0
001C000001K2YUiIAN;Zue Botanicals;06/11/15;22/10/18;de-certified;Home & Personal Care;Consumer Products & Services;Colombia;Valle del Cauca;Cali;Manufacturing;01-Sep;www.zuebotanicals.com;2018;109.8;45.7;;24.5;11.4;28.0;1.0
001C000001K2YUiIAN;Zue Botanicals;06/11/15;06/11/15;de-certified;Home & Personal Care;Consumer Products & Services;Colombia;Valle del Cauca;Cali;Manufacturing;01-Sep;www.zuebotanicals.com;2015;97.9;41.5;0.0;28.3;7.5;20.6;2.0
001C000001NtZmvIAF;Bonsum;13/09/15;28/10/15;de-certified;Consumer Rewards;Consumer Products & Services;Germany;Berlin;Berlin;Service with Minor Environmental Footprint;01-Sep;www.bonsum.de;2015;83.5;24.7;14.4;6.5;12.7;25.3;1.0
001C000001P7Z8uIAF;ResolvJa Aplicativos Especializados Ltda.;05/04/17;05/04/17;de-certified;Other;Business Products & Services;Brazil;Sao Paulo;São Paulo;Service with Minor Environmental Footprint;0;www.resolvja.com.br;2017;103.9;71.8;11.3;8.3;12.5;;1.0
001C000001Q50ndIAB;Tigh na Mara Salen Limited;19/02/16;19/02/16;de-certified;Hospitality;Restaurant, Hospitality & Travel;United Kingdom;Argyll;;Service with Significant Environmental Footprint;0;www.unique-cottages.com/tighnamara-salen;2016;83.0;60.2;0.0;10.9;11.9;0.0;1.0
001C000001Q54CVIAZ;Good Business Matters;30/01/18;30/01/18;de-certified;Marketing & Communications Services;Business Products & Services;Australia;Victoria;Abbotsford;Service with Minor Environmental Footprint;0;goodbusinessmatters.com.au;2017;84.1;45.0;26.0;6.4;6.7;;1.0
001C000001R0H0IIAV;Limited Resource Teacher Training;05/11/15;02/05/18;de-certified;Education & Training Services;Education & Training Services;United Kingdom;Cambridgeshire;Cambridge;Service with Minor Environmental Footprint;01-Sep;lrtt.org;2017;100.6;10.9;51.0;2.3;17.0;19.2;1.0
001C000001R0H0IIAV;Limited Resource Teacher Training;05/11/15;05/11/15;de-certified;Education & Training Services;Education & Training Services;United Kingdom;Cambridgeshire;Cambridge;Service with Minor Environmental Footprint;0;lrtt.org;2015;88.9;14.8;63.8;0.0;10.2;0.0;2.0
001C000001R0KFNIA3;Glatt Stove;03/12/15;31/01/18;de-certified;Housewares, Home Furnishings, & Accessories;Consumer Products & Services;Mexico;Ciudad de Mexico;Tultitlan;Wholesale/Retail;01-Sep;www.glattstove.com;2017;113.0;41.3;7.1;28.5;14.6;21.5;1.0
001C000001R0KFNIA3;Glatt Stove;03/12/15;03/12/15;de-certified;Housewares, Home Furnishings, & Accessories;Consumer Products & Services;Mexico;Ciudad de Mexico;Tultitlan;Wholesale/Retail;01-Sep;www.glattstove.com;2015;83.3;14.5;8.9;25.3;15.1;19.3;2.0
001C000001R0RkRIAV;Koiki;12/12/16;12/12/16;de-certified;Transportation & Logistics;Transportation & Logistics;Spain;Madrid;MADRID;Service with Significant Environmental Footprint;01-Sep;www.koiki.eu;2016;88.6;20.5;27.5;12.3;10.9;17.4;1.0
001C000001R1FJVIA3;Greenmont Capital Partners;14/01/16;14/01/16;de-certified;Equity Investor - Developed Markets;Financial Services;United States;Colorado;Boulder;Service with Minor Environmental Footprint;01-Sep;www.greenmontcapital.com;2015;84.2;15.7;29.4;4.9;8.9;25.3;1.0
001C000001R1oWFIAZ;Kaeté Investimentos;26/06/17;26/06/17;de-certified;Equity Investor - Emerging Markets;Financial Services;Brazil;Sao Paulo;Sao Paulo;Service with Minor Environmental Footprint;01-Sep;www.kaeteinvestimentos.com.br;2016;100.8;11.5;41.3;8.2;10.3;29.5;1.0
001C000001R1ZS6IAN;Bang The Table;04/08/16;04/08/16;de-certified;Marketing & Communications Services;Business Products & Services;Australia;Victoria;Melbourne;Service with Minor Environmental Footprint;Oct-49;www.bangthetable.com;2016;85.3;7.9;34.0;4.3;12.7;26.4;1.0
001C000001R2CQhIAN;Tembo Education;23/08/16;23/08/16;de-certified;Education & Training Services;Education & Training Services;Nigeria;Lagos;Mushin;Service with Minor Environmental Footprint;01-Sep;www.temboeducationgroup.com;2015;99.4;14.7;60.6;4.2;9.8;10.1;1.0
001C000001SGavaIAD;Align Work Health;08/11/16;08/11/16;de-certified;Healthcare Consulting;Health & Human Services;Australia;New South Wales;Sydney;Service with Minor Environmental Footprint;Oct-49;www.alignworkhealth.com.au.;2016;110.7;34.2;34.7;4.0;11.0;26.8;1.0
001C000001SHWcJIAX;Hop Compost;03/08/16;03/08/16;de-certified;Home & Personal Care;Consumer Products & Services;Canada;Alberta;CALGARY;Service with Significant Environmental Footprint;01-Sep;www.hopcompost.com;2016;110.1;37.9;0.0;40.4;10.2;21.6;1.0
001C000001SJ6qZIAT;Best Home Healthcare Network Inc;14/10/16;14/10/16;de-certified;Healthcare Providers;Health & Human Services;United States;Illinois;Chicago;Service with Minor Environmental Footprint;Oct-49;www.bhhcare.com;2016;82.2;17.1;35.0;1.7;9.7;18.7;1.0
001C000001SzGuNIAV;Good Food;01/08/16;01/08/16;de-certified;Restaurant;Restaurant, Hospitality & Travel;Taiwan;Taiwan;Taipei;Agriculture/Growers;50-249;www.mygfood.com;2016;99.7;42.7;0.0;11.3;14.0;31.7;1.0
001C000001T01C6IAJ;Right Hub srl;22/06/16;22/06/16;de-certified;Sustainability Consulting;Business Products & Services;Italy;Monza Brianza;Seregno;Service with Minor Environmental Footprint;01-Sep;www.righthub.it;2016;92.1;24.7;22.9;8.1;11.2;25.2;1.0
001C000001T0QLdIAN;Sapience Financial & Investment Services;17/05/16;17/05/16;de-certified;Insurance;Financial Services;Australia;New South Wales;Sydney;Service with Minor Environmental Footprint;0;sapience.com.au;2016;88.9;31.8;34.5;9.9;12.8;0.0;1.0
001C000001TYE9CIAX;Purposeful;30/06/16;30/06/16;de-certified;Sustainability Consulting;Business Products & Services;Australia;Victoria;Melbourne;Service with Minor Environmental Footprint;0;purposeful.com.au;2016;128.5;87.3;29.6;2.1;9.5;;1.0
001C000001TZbeMIAT;BAST B.V.;03/01/18;03/01/18;de-certified;Other;Business Products & Services;Netherlands The;Gelderland;louisalaan 7, Apeldoorn;Wholesale/Retail;0;www.bast-bbq.nl;2017;80.9;38.1;0.0;31.5;11.3;;1.0
001C000001TYwoaIAD;Durham Co-op Market;30/03/16;30/03/16;de-certified;Food & Beverage;Consumer Products & Services;United States;North Carolina;Durham;Wholesale/Retail;Oct-49;durham.coop;2016;93.0;45.5;0.1;17.4;14.7;15.4;1.0
001C000001TZCyhIAH;Preting;08/11/16;08/11/16;de-certified;Other;Business Products & Services;United States;Virginia;Alexandria;Service with Minor Environmental Footprint;Oct-49;www.preting.com;2016;80.1;28.0;0.0;7.1;15.8;29.2;1.0
001C000001UAtPNIA1;Greenbanc;31/10/16;31/10/16;de-certified;Sustainability Consulting;Business Products & Services;United States;California;Oakland;Service with Minor Environmental Footprint;0;www.greenbanc.com;2016;94.6;37.9;0.0;49.6;7.1;0.0;1.0
001C000001UBOtoIAH;Hamilton Perkins Collection;01/06/16;01/06/16;de-certified;Apparel, Footwear & Accessories;Consumer Products & Services;United States;Virginia;Norfolk;Wholesale/Retail;0;hamiltonperkins.com;2016;118.4;86.2;0.0;22.3;9.9;;1.0
001C000001Uhx7AIAR;OTEC El Circo del Mundo;18/05/17;18/05/17;de-certified;Education & Training Services;Education & Training Services;Chile;Lo Prado;Santiago;Service with Minor Environmental Footprint;01-Sep;www.elcircodelmundo.com;2016;99.1;41.8;20.0;3.3;15.8;18.2;1.0
001C000001UhyvjIAB;Casper;29/03/17;29/03/17;de-certified;Housewares, Home Furnishings, & Accessories;Consumer Products & Services;United States;New York;New York;Wholesale/Retail;50-249;casper.com;2017;80.8;25.9;0.0;17.4;9.5;28.0;1.0
001C000001Ui7IZIAZ;Mondo Mediaworks, Inc.;16/03/17;16/03/17;de-certified;Marketing & Communications Services;Business Products & Services;United States;Vermont;Brattleboro;Service with Minor Environmental Footprint;Oct-49;www.mondomediaworks.com;2016;80.3;26.5;8.1;8.3;16.9;20.5;1.0
001C000001UiB1VIAV;NEXOOS GROUP S.A.;09/09/16;09/09/16;de-certified;IT Software & Services/Web Design;Business Products & Services;Paraguay;Asuncion;Asuncion;Service with Minor Environmental Footprint;01-Sep;www.nexoos.com.py;2016;83.0;19.2;26.9;6.4;11.9;18.6;1.0
001C000001Ujq9TIAR;MadiDrop PBC;26/07/16;26/07/16;de-certified;Other;Energy & Environmental Services;United States;Virginia;Charlottesville;Manufacturing;01-Sep;www.madidrop.com;2016;127.9;25.9;59.2;13.7;17.0;12.1;1.0
001C000001Va9jVIAR;Sherpa Foods, SPC;18/06/18;18/06/18;de-certified;Food & Beverage;Consumer Products & Services;United States;Washington;Seattle;Manufacturing;01-Sep;www.peaksherpa.com;2018;103.8;35.4;0.0;34.9;17.7;15.7;1.0
001C000001VNBLaIAP;The Work Playground;16/06/17;16/06/17;de-certified;Other;Business Products & Services;United Kingdom;Watford;Hertfordshire;Service with Minor Environmental Footprint;01-Sep;theworkplayground.com;2017;81.0;18.8;12.5;4.0;15.7;30.0;1.0
001C000001WjdlIIAR;MobileServe;22/02/17;22/02/17;de-certified;IT Software & Services/Web Design;Business Products & Services;United States;Kentucky;Louisville;Service with Minor Environmental Footprint;01-Sep;www.mobileserve.org;2016;80.1;28.4;12.9;2.7;10.3;25.8;1.0
001C000001Wkwp8IAB;Codalis SA;31/03/17;31/03/17;de-certified;IT Software & Services/Web Design;Business Products & Services;Switzerland;Geneva;Plan-les-Ouates;Service with Minor Environmental Footprint;Oct-49;www.codalis.ch;2017;80.7;26.3;3.7;8.1;15.0;27.6;1.0
001C000001YmT9UIAV;International Napoli Network;08/02/17;08/02/17;de-certified;Other;Consumer Products & Services;Italy;Naples;Napoli;Service with Minor Environmental Footprint;01-Sep;www.internationalnapolinetwork.it;2016;96.0;30.5;20.8;5.6;18.2;20.9;1.0
001C000001bWNUZIA4;Evident (www.itsevident.com);07/06/18;07/06/18;de-certified;Marketing & Communications Services;Business Products & Services;United States;Pennsylvania;Lancaster;Service with Minor Environmental Footprint;0;www.itsevident.com;2018;94.3;66.2;2.3;12.3;13.4;;1.0
001C000001cAdXEIA0;Savy;18/08/17;18/08/17;de-certified;Other;Business Products & Services;United Kingdom;London;London;Service with Minor Environmental Footprint;01-Sep;www.savy.io;2017;80.6;24.4;11.4;5.4;15.1;24.3;1.0
001C000001cCGWoIAO;Munch Crunch Organics;28/09/17;28/09/17;de-certified;Food & Beverage;Consumer Products & Services;Australia;New South Wales;Bangalow;Agriculture/Growers;01-Sep;munchcrunch.com.au;2017;123.7;40.2;0.0;64.1;5.6;13.8;1.0
001C000001cCYk9IAG;Invincible Unicorn;15/04/19;15/04/19;de-certified;Marketing & Communications Services;Business Products & Services;United States;California;Los Angeles;Service with Minor Environmental Footprint;0;www.invincibleunicorn.com;2018;80.5;37.9;20.0;13.5;9.0;;1.0
001C000001chNLWIA2;Mustard Seed Podiatry;10/10/17;10/10/17;de-certified;Healthcare Providers;Health & Human Services;Australia;Western Australia;Bayswater;Service with Minor Environmental Footprint;0;mustardseedpodiatry.com.au;2017;82.6;44.6;17.4;13.2;7.4;;1.0
001C000001deULXIA2;TACK10 Strategy;25/10/17;25/10/17;de-certified;Marketing & Communications Services;Business Products & Services;Canada;Ontario;Toronto;Service with Minor Environmental Footprint;01-Sep;www.tack10.com;2017;92.5;23.6;15.4;6.7;13.7;33.1;1.0
001C000001eEdx1IAC;Hothouse Design;05/04/18;05/04/18;de-certified;IT Software & Services/Web Design;Business Products & Services;Australia;Victoria;Prahran;Service with Minor Environmental Footprint;01-Sep;hothousedesign.com.au;2018;90.6;38.3;11.7;7.0;5.9;27.7;1.0
001C0000013GiqkIAC;Restore Capital;31/01/13;31/01/13;de-certified;Equity Investor - Developed Markets;Financial Services;United States;Maryland;Baltimore;Service with Minor Environmental Footprint;0;www.restorecapital.com;2013;91.1;26.2;39.7;12.2;13.0;0.0;1.0
001C0000019tzfaIAA;Social Designer Pty Ltd;05/05/16;05/05/16;de-certified;Architecture/Design/Planning;Building;Australia;Victoria;Melbourne;Service with Minor Environmental Footprint;0;www.socialdesigner.com.au;2016;84.1;47.8;0.0;32.0;4.4;0.0;1.0
001C000001eXHnQIAW;Braibook,SL;08/01/18;08/01/18;de-certified;Electronics;Consumer Products & Services;Spain;Barcelona;Terrassa;Wholesale/Retail;0;braibook.com;2017;85.6;25.5;46.1;5.0;9.0;;1.0
001C000001fH8FGIA0;Kulshan Services LLC;31/08/18;31/08/18;de-certified;Sustainability Consulting;Business Products & Services;United States;Washington;Bellingham;Service with Minor Environmental Footprint;01-Sep;kulshanservices.com;2018;81.1;19.7;5.3;14.3;12.7;28.9;1.0
001C000001fi3TcIAI;Ecotrend Ecologics Ltd.;01/12/18;01/12/18;de-certified;Home & Personal Care;Consumer Products & Services;Canada;British Columbia;Vancouver;Wholesale/Retail;Oct-49;www.ecotrend.ca;2018;84.9;21.1;7.0;24.0;12.8;19.9;1.0
001C000001fi6fpIAA;Rising Springs;05/11/19;05/11/19;de-certified;Food & Beverage;Consumer Products & Services;United States;Idaho;Pine;Manufacturing;01-Sep;www.risingspringssource.com;2018;89.1;30.5;;19.7;18.0;20.7;1.0
001C000001fiW8RIAU;S. Sunshine & Associates;07/05/18;07/05/18;de-certified;Real Estate Development;Business Products & Services;United States;New York;New York;Service with Minor Environmental Footprint;0;www.sunshineassoc.com;2018;92.9;60.0;15.3;4.3;13.3;;1.0
001C000001gd3QqIAI;We Are Tea;14/08/18;14/08/18;de-certified;Food & Beverage;Consumer Products & Services;United Kingdom;London;London;Wholesale/Retail;01-Sep;www.wearetea.com;2018;80.6;38.2;0.0;10.2;8.8;23.3;1.0
